candidate,person_id,person_id_source,election_ym,prv_code,p_code,list_pos
eduardo barrero gonzalez,pid_exact_0006654,person_id_map,200403,4,65,2
sergio caballero sanchez,pid_exact_0028576,person_id_map,200403,4,65,3
andres garachana lorenzo,pid_exact_0002183,person_id_map,200403,4,65,4
maria jesus uriarte sebastian,pid_exact_0021366,person_id_map,200403,4,65,5
diego jesus cervantes ocana,pid_exact_0006368,person_id_map,200403,4,77,1
encarnacion moreno flores,pid_exact_0007279,person_id_map,200403,4,77,2
rodrigo jose gonzalez soler,pid_exact_0027471,person_id_map,200403,4,77,3
teresa novo garcia,pid_exact_0029305,person_id_map,200403,4,77,4
agustin de sagarra chao,pid_exact_0000263,person_id_map,200403,4,77,5
antonio martinez cayula,pid_exact_0003173,person_id_map,200403,4,90,1
jose fermin villena martin,pid_exact_0013520,person_id_map,200403,4,90,2
juan carlos montilla miralles,pid_exact_0015438,person_id_map,200403,4,90,3
antonio miras ramos,pid_exact_0003205,person_id_map,200403,4,90,4
esther merino perez,pid_exact_0007758,person_id_map,200403,4,90,5
manul tijeras cruz,pid_exact_0018361,person_id_map,200403,4,98,1
maria del mar garcia martin,pid_exact_0020104,person_id_map,200403,4,98,2
antonio cabrera gea,pid_exact_0002868,person_id_map,200403,4,98,3
manula ana vicente garcia,pid_exact_0018389,person_id_map,200403,4,98,4
francisco manul sanchez berengul,pid_exact_0009357,person_id_map,200403,4,98,5
maria isabel martin aguilera,pid_exact_0021179,person_id_map,200403,4,101,1
adelina de jesus calleja lopez,pid_exact_0000084,person_id_map,200403,4,101,2
juan carlos lagaron fernandez,pid_exact_0015416,person_id_map,200403,4,101,3
isabel aguilera maturana,pid_exact_0010974,person_id_map,200403,4,101,4
luis raul calleja serrador,pid_exact_0017619,person_id_map,200403,4,101,5
maria martinez reche,pid_exact_0021953,person_id_map,200403,4,111,1
maria del carmen castello llorens,pid_exact_0019830,person_id_map,200403,4,111,2
raul ortiz mira,pid_exact_0027080,person_id_map,200403,4,111,3
serafin miron merlos,pid_exact_0028532,person_id_map,200403,4,111,4
ramon colomina fernandez,pid_exact_0026729,person_id_map,200403,4,111,5
ana maria rodriguz san vicente,pid_exact_0001935,person_id_map,200403,4,117,1
maria isabel cruz buno,pid_exact_0021134,person_id_map,200403,4,117,2
jesus javier gonzalez clu,pid_exact_0012076,person_id_map,200403,4,117,3
fernanda rodriguz diez,pid_exact_0008268,person_id_map,200403,4,117,4
jose luis bonano mendez,pid_exact_0013833,person_id_map,200403,4,117,5
angel martin hernandez,pid_exact_0002425,person_id_map,200403,4,118,1
luisa mira porras,pid_exact_0017684,person_id_map,200403,4,118,2
antonio benitez jaime,pid_exact_0002850,person_id_map,200403,4,118,3
virginia martinez navarro,pid_exact_0030022,person_id_map,200403,4,118,4
gerardo rojas garcia,pid_exact_0009825,person_id_map,200403,4,118,5
rafal antonio hernando fraile,pid_exact_0026441,person_id_map,200403,4,130,1
juan jose matari saz,pid_exact_0015759,person_id_map,200403,4,130,2
rosalia angeles espinosa lopez,pid_exact_0027773,person_id_map,200403,4,130,3
pedro asensio romero,pid_exact_0025941,person_id_map,200403,4,130,4
ana maria leon gonzalez,pid_exact_0001865,person_id_map,200403,4,130,5
roqu martinez calvo,pid_exact_0027534,person_id_map,200403,4,138,1
jose manul medina reyes,pid_exact_0014207,person_id_map,200403,4,138,2
francisco javier capel lopez,pid_exact_0009006,person_id_map,200403,4,138,3
isabel aguilar sanchez,pid_exact_0010972,person_id_map,200403,4,138,4
carolina martinez garcia,pid_exact_0005008,person_id_map,200403,4,138,5
francisco contreras perez,pid_exact_0008847,person_id_map,200403,4,146,1
maria consulo rumi ibanez,pid_exact_0019521,person_id_map,200403,4,146,2
maria del carmen ortiz rivas,pid_exact_0019978,person_id_map,200403,4,146,3
carmelo lopez villena,pid_exact_0004712,person_id_map,200403,4,146,4
serafin robles peramo,pid_exact_0028533,person_id_map,200403,4,146,5
david pena gonzalez,pid_exact_0006155,person_id_map,200403,4,150,1
jesus maria soto perez,pid_exact_0012159,person_id_map,200403,4,150,2
isabel gurra librero bonilla,pid_exact_0011048,person_id_map,200403,4,150,3
lidia velasco molina,pid_exact_0016979,person_id_map,200403,4,150,4
juan francisco remacho hernandez,pid_exact_0015599,person_id_map,200403,4,150,5
francisco cabra torrijos,pid_exact_0008819,person_id_map,200403,5,24,1
maria eugenia izquierdo lazaro,pid_exact_0020869,person_id_map,200403,5,24,2
eulalia fatima de la torre sanz,pid_exact_0007842,person_id_map,200403,5,24,3
pilar gomez munoz,pid_exact_0026295,person_id_map,200403,5,25,1
luisa martinsanz gutierrez,pid_exact_0017683,person_id_map,200403,5,25,2
maria jesus alvarez landa,pid_exact_0021254,person_id_map,200403,5,25,3
juan gabriel diaz gonzalez,pid_exact_0015615,person_id_map,200403,5,34,1
maria del mar diaz gonzalez,pid_exact_0020094,person_id_map,200403,5,34,2
irene gonzalez gonzalez,pid_exact_0010875,person_id_map,200403,5,34,3
maria belen navajas josa,pid_exact_0019192,person_id_map,200403,5,49,1
angel fernandez gallego,pid_exact_0002346,person_id_map,200403,5,49,2
amalia rojo martinez,pid_exact_0001395,person_id_map,200403,5,49,3
francisco migul lopez vazquz,pid_exact_0009389,person_id_map,200403,5,52,1
mercedes fernandez carrillo,pid_exact_0023679,person_id_map,200403,5,52,2
marta lopez gonzalez,pid_exact_0023368,person_id_map,200403,5,52,3
ivan garcia vazquz,pid_exact_0011334,person_id_map,200403,5,53,1
justo lorenzo alguacil,pid_exact_0016537,person_id_map,200403,5,53,2
david lopez garcia,pid_exact_0006091,person_id_map,200403,5,53,3
luis alexis gonzalez urbina,pid_exact_0017294,person_id_map,200403,5,65,1
ainoa gonzalez matias,pid_exact_0000367,person_id_map,200403,5,65,2
hilario francisco tejero cuadrado,pid_exact_0010358,person_id_map,200403,5,65,3
isabel casillas marcos,pid_exact_0010996,person_id_map,200403,5,70,1
pedro tome martin,pid_exact_0026197,person_id_map,200403,5,70,2
francisco javier soler torroja,pid_exact_0009191,person_id_map,200403,5,70,3
marta ruiz gonzalez,pid_exact_0023440,person_id_map,200403,5,90,1
pilar lopez zurita,pid_exact_0026309,person_id_map,200403,5,90,2
sergio gallardo mora,pid_exact_0028598,person_id_map,200403,5,90,3
amparo herena sanchez martin,pid_exact_0001457,person_id_map,200403,5,101,1
ana davila ponce de leon municio,pid_exact_0001600,person_id_map,200403,5,101,2
ana almudena ruiz escudero,pid_exact_0001483,person_id_map,200403,5,101,3
maria del carmen romero galisteo,pid_exact_0020020,person_id_map,200403,5,109,1
antonio jose armero garcia,pid_exact_0003072,person_id_map,200403,5,109,2
javier soria martinez,pid_exact_0011852,person_id_map,200403,5,109,3
rafal primitivo llorente martin,pid_exact_0026613,person_id_map,200403,5,117,1
leticia fernandez merino,pid_exact_0016914,person_id_map,200403,5,117,2
juan maria gurrero ostolaza,pid_exact_0015973,person_id_map,200403,5,117,3
maria soledad gonzalez alonso,pid_exact_0022591,person_id_map,200403,5,118,1
maria carmen concepcion gomez moreno,pid_exact_0019287,person_id_map,200403,5,118,2
soledad zurita custa,pid_exact_0028921,person_id_map,200403,5,118,3
antonio mateo sanchez,pid_exact_0003181,person_id_map,200403,5,122,1
maria gloria lungo gonzalez,pid_exact_0020989,person_id_map,200403,5,122,2
pedro alberto gonzalez serradilla,pid_exact_0025906,person_id_map,200403,5,122,3
angel jesus acebes paniagua,pid_exact_0002373,person_id_map,200403,5,130,1
feliciano blazquz sanchez,pid_exact_0008143,person_id_map,200403,5,130,2
sebastian gonzalez vazquz,pid_exact_0028492,person_id_map,200403,5,130,3
pedro jose munoz gonzalez,pid_exact_0026061,person_id_map,200403,5,146,1
maria rosa sanchez hernandez,pid_exact_0022459,person_id_map,200403,5,146,2
monica lopez veneros,pid_exact_0024521,person_id_map,200403,5,146,3
alejandro antonio olivar lopez,pid_exact_0000737,person_id_map,200403,5,151,1
gustavo adolfo martinez de diego,pid_exact_0010211,person_id_map,200403,5,151,2
jose luis de la funte sanchez,pid_exact_0013870,person_id_map,200403,5,151,3
pedro antonio garcia gil pereyra,pid_exact_0025916,person_id_map,200403,6,24,1
fidela dorado vicente,pid_exact_0008551,person_id_map,200403,6,24,2
tomas cruz cantero,pid_exact_0029359,person_id_map,200403,6,24,3
german cano asperilla,pid_exact_0009838,person_id_map,200403,6,24,4
jose luis cazorla sierra,pid_exact_0013853,person_id_map,200403,6,24,5
maria del sol molina gonzalez,pid_exact_0020308,person_id_map,200403,6,24,6
maria carmen ibarlucea paredes,pid_exact_0019321,person_id_map,200403,6,25,1
migul roso moya,pid_exact_0024198,person_id_map,200403,6,25,2
josefina ponce lopez,pid_exact_0014967,person_id_map,200403,6,25,3
jose migul roso ponce,pid_exact_0014554,person_id_map,200403,6,25,4
rocio lanero rios,pid_exact_0027420,person_id_map,200403,6,25,5
angel luis roso ponce,pid_exact_0002404,person_id_map,200403,6,25,6
alejandro velez ferreira,pid_exact_0000900,person_id_map,200403,6,34,1
natalia de castro hidalgo,pid_exact_0024734,person_id_map,200403,6,34,2
juan pedro garcia garcia,pid_exact_0016056,person_id_map,200403,6,34,3
jesus maria correa bernaldez,pid_exact_0012132,person_id_map,200403,6,34,4
ismal machado borrajo,pid_exact_0011253,person_id_map,200403,6,34,5
maria antonia dorado ramon,pid_exact_0018972,person_id_map,200403,6,34,6
juan martin hoyos pinas,pid_exact_0015986,person_id_map,200403,6,44,1
jose luis poderoso cortijo,pid_exact_0014004,person_id_map,200403,6,44,2
manula cordero rangel,pid_exact_0018401,person_id_map,200403,6,44,3
valentin ramirez trejo,pid_exact_0029496,person_id_map,200403,6,44,4
casimiro murillo sanchez,pid_exact_0005041,person_id_map,200403,6,44,5
juan alfonso leo munoz,pid_exact_0015156,person_id_map,200403,6,44,6
jose lopez gutierrez,pid_exact_0013794,person_id_map,200403,6,49,1
maria del mar garcia retamar,pid_exact_0020107,person_id_map,200403,6,49,2
isabel maria vivas bejarano,pid_exact_0011113,person_id_map,200403,6,49,3
manul mancha monago,pid_exact_0018196,person_id_map,200403,6,49,4
ines barjola gallardo,pid_exact_0010651,person_id_map,200403,6,49,5
lorenza retamar lozano,pid_exact_0017105,person_id_map,200403,6,49,6
manul prieto segador,pid_exact_0018297,person_id_map,200403,6,52,1
pedro ignacio cunca lera,pid_exact_0026029,person_id_map,200403,6,52,2
jorge olmedo cantalapiedra,pid_exact_0012903,person_id_map,200403,6,52,3
alfonso galan daza,pid_exact_0001019,person_id_map,200403,6,52,4
jose soria garcia,pid_exact_0014754,person_id_map,200403,6,52,5
eugenio molto garcia,pid_exact_0007831,person_id_map,200403,6,52,6
luis migul gonzalez rodriguz,pid_exact_0017552,person_id_map,200403,6,53,1
diego maria gomez lopez zuazo,pid_exact_0006382,person_id_map,200403,6,53,2
francisco otero castineiras,pid_exact_0009414,person_id_map,200403,6,53,3
jose casula sanz,pid_exact_0013417,person_id_map,200403,6,53,4
emilio jimenez navas,pid_exact_0007164,person_id_map,200403,6,53,5
raul moreno gil,pid_exact_0027073,person_id_map,200403,6,53,6
manul pulido mendoza,pid_exact_0018298,person_id_map,200403,6,65,1
maria mejias correa,pid_exact_0021959,person_id_map,200403,6,65,2
juan carlos crespo lanao,pid_exact_0015379,person_id_map,200403,6,65,3
laura mendoza megias,pid_exact_0016748,person_id_map,200403,6,65,4
sebastian morales acosta,pid_exact_0028502,person_id_map,200403,6,65,5
juan antonio moreno diaz,pid_exact_0015262,person_id_map,200403,6,65,6
juan munoz calderon,pid_exact_0016021,person_id_map,200403,6,75,1
bernardo manul cruz trujillo,pid_exact_0004028,person_id_map,200403,6,75,2
maria del carmen fernandez rodriguz,pid_exact_0019867,person_id_map,200403,6,75,3
sebastian arevalo crespo,pid_exact_0028477,person_id_map,200403,6,75,4
manul pinana lopez,pid_exact_0018292,person_id_map,200403,6,75,5
carlos ramon benitez rodriguz,pid_exact_0004609,person_id_map,200403,6,75,6
felipe manul martin romero,pid_exact_0008176,person_id_map,200403,6,83,1
josefa maria angeles casado gomez,pid_exact_0014897,person_id_map,200403,6,83,2
juan jose porras recio,pid_exact_0015777,person_id_map,200403,6,83,3
juana del socorro labrador moreno,pid_exact_0016184,person_id_map,200403,6,83,4
pedro garcia de la casa,pid_exact_0026007,person_id_map,200403,6,83,5
diego diaz valverde,pid_exact_0006339,person_id_map,200403,6,83,6
pedro ignacio fernandez de marcos,pid_exact_0026030,person_id_map,200403,6,90,1
maria josefa mercader serrano,pid_exact_0021600,person_id_map,200403,6,90,2
emilia galindo collado,pid_exact_0007097,person_id_map,200403,6,90,3
jose perdiguro llanas,pid_exact_0014612,person_id_map,200403,6,90,4
jose manul garcia laca,pid_exact_0014156,person_id_map,200403,6,90,5
juan de dios osuna montanez,pid_exact_0015519,person_id_map,200403,6,90,6
francisco garcia carmona,pid_exact_0008913,person_id_map,200403,6,111,1
julian gurrero prieto,pid_exact_0016364,person_id_map,200403,6,111,2
maria de los angeles garcia martinez,pid_exact_0019714,person_id_map,200403,6,111,3
ignacio antonio aldana paredes,pid_exact_0010439,person_id_map,200403,6,111,4
jose montero gonzalez,pid_exact_0014568,person_id_map,200403,6,111,5
alfonso franganillo hermoso,pid_exact_0001016,person_id_map,200403,6,111,6
maria victoria gallego migul,pid_exact_0022940,person_id_map,200403,6,117,1
jose maria bravo ramos,pid_exact_0014331,person_id_map,200403,6,117,2
ana maria del pino esteban,pid_exact_0001803,person_id_map,200403,6,117,3
ana isabel tapia lopez,pid_exact_0001715,person_id_map,200403,6,117,4
paloma fernandez cano,pid_exact_0025616,person_id_map,200403,6,117,5
jesus maria barroso lopez,pid_exact_0012128,person_id_map,200403,6,117,6
victorino antonio rodriguz franco,pid_exact_0029984,person_id_map,200403,6,118,1
gema sauceda sosa,pid_exact_0009732,person_id_map,200403,6,118,2
maria del pilar franco melara,pid_exact_0020194,person_id_map,200403,6,118,3
enriqu manul garcia falco,pid_exact_0007449,person_id_map,200403,6,118,4
oscar vadillo gil,pid_exact_0025401,person_id_map,200403,6,118,5
carlos valencia castellano,pid_exact_0004661,person_id_map,200403,6,118,6
maria pia sanchez fernandez,pid_exact_0022234,person_id_map,200403,6,130,1
german augusto lopez iglesias,pid_exact_0009835,person_id_map,200403,6,130,2
maria carmen matador de matos,pid_exact_0019348,person_id_map,200403,6,130,3
antonio perez sanz,pid_exact_0003275,person_id_map,200403,6,130,4
angel rodriguz de la rubia galan,pid_exact_0002475,person_id_map,200403,6,130,5
francisca rosa romero,pid_exact_0008726,person_id_map,200403,6,130,6
jose luis galache cortes,pid_exact_0013895,person_id_map,200403,6,146,1
francisco migul fernandez marugan,pid_exact_0009387,person_id_map,200403,6,146,2
maria soledad perez dominguz,pid_exact_0022609,person_id_map,200403,6,146,3
rafala arias castro,pid_exact_0026667,person_id_map,200403,6,146,4
juan asuar monge,pid_exact_0015304,person_id_map,200403,6,146,5
maria isabel gil rosina,pid_exact_0021158,person_id_map,200403,6,146,6
emilio gonzalez mata,pid_exact_0007153,person_id_map,200403,7,9,1
jose antonio rodriguz fajardo,pid_exact_0013261,person_id_map,200403,7,9,2
jose carral perea,pid_exact_0013410,person_id_map,200403,7,9,3
rosario alvarez gutierrez,pid_exact_0027797,person_id_map,200403,7,9,4
rafal sastre serrado,pid_exact_0026639,person_id_map,200403,7,9,5
francisca sans pareja,pid_exact_0008732,person_id_map,200403,7,9,6
guillermo roig mascaro,pid_exact_0010189,person_id_map,200403,7,9,7
fermin lancharro marin,pid_exact_0008256,person_id_map,200403,7,9,8
felix nogareda moreno,pid_exact_0008237,person_id_map,200403,7,25,1
angel luis diaz madrid,pid_exact_0002394,person_id_map,200403,7,25,2
maria lluisa armangu jimenez,pid_exact_0021668,person_id_map,200403,7,25,3
ana maria alsinet rodriguz,pid_exact_0001750,person_id_map,200403,7,25,4
manul felix campos santalla,pid_exact_0018029,person_id_map,200403,7,25,5
jordi vila armangu,pid_exact_0012748,person_id_map,200403,7,25,6
antonio alsinet torrent,pid_exact_0002825,person_id_map,200403,7,25,7
maria paz de corral lopez doriga,pid_exact_0022198,person_id_map,200403,7,25,8
oscar vicente mayoral trigo,pid_exact_0025402,person_id_map,200403,7,34,1
alberto pamplona garcia,pid_exact_0000631,person_id_map,200403,7,34,2
clara higes ruiz,pid_exact_0005254,person_id_map,200403,7,34,3
alberto regano solanas,pid_exact_0000648,person_id_map,200403,7,34,4
fernando jaime martinez,pid_exact_0008392,person_id_map,200403,7,34,5
rafal cabrera lasheras,pid_exact_0026465,person_id_map,200403,7,34,6
javier garcia hernandez,pid_exact_0011694,person_id_map,200403,7,34,7
adrian lostes estrada,pid_exact_0000171,person_id_map,200403,7,34,8
maria del carmen aparicio periqut,pid_exact_0019795,person_id_map,200403,7,52,1
airo luisi de valle,pid_exact_0000371,person_id_map,200403,7,52,2
marta maria gomez serranillos de la custa,pid_exact_0023380,person_id_map,200403,7,52,3
alvaro martin fernandez,pid_exact_0001314,person_id_map,200403,7,52,4
carlos federico pinas vega,pid_exact_0004400,person_id_map,200403,7,52,5
jaime ruiz calvo,pid_exact_0011501,person_id_map,200403,7,52,6
francisco sanz moya,pid_exact_0009489,person_id_map,200403,7,52,7
jose manul pardo lopez,pid_exact_0014229,person_id_map,200403,7,52,8
juan boned colomar,pid_exact_0015334,person_id_map,200403,7,53,1
eusebio jaime gomez,pid_exact_0007873,person_id_map,200403,7,53,2
mateo ramonell mas,pid_exact_0023552,person_id_map,200403,7,53,3
jose luis vargas nieves,pid_exact_0014055,person_id_map,200403,7,53,4
pedro victor payeras beltran,pid_exact_0026205,person_id_map,200403,7,53,5
antonio cirerol puig,pid_exact_0002890,person_id_map,200403,7,53,6
joaquin marcelino lopez curiel,pid_exact_0012533,person_id_map,200403,7,53,7
juan antonio morales torres,pid_exact_0015261,person_id_map,200403,7,53,8
alicia isabel sosa gonzalez,pid_exact_0001157,person_id_map,200403,7,59,1
